core_product,accessory_category,accessory_name,purchase_count,attach_rate
iPhone 15,Other,Pulse Magnetic privacy filter for MacBook Pro 14.2 inch M1 M2 2021  2023 ,2,6.787368706836577e-06
iPhone 15,Other,Valenta Cardprotector Aluminium Magsafe Gold,1,3.3936843534182887e-06
iPhone 15,Case,Pulse CLEAR Case with Camera stand for iPhone 16-Grey,3,1.0181053060254866e-05
iPhone 15,Case,Gripp Ultra Case for Apple iPad Air 13  2024    Black,7,2.375579047392802e-05
iPhone 15,Other,PG MSC-BLACK-BK BK,11,3.7330527887601175e-05
iPhone 15,Other,PG MSC-ENML-SUN JEWEL MAUVE-MVT MVT,1,3.3936843534182887e-06
iPhone 15,Case,Pulse THOR Leather case for iPhone 15 Pro Max-Blue,15,5.090526530127433e-05
iPhone 15,Case,Tekne Matt Magsafe Case for iPhone 16 Pro Max-Black,20,6.787368706836578e-05
iPhone 15,Other,MBP 14 M3 MAX SPB/14C/30C GPU/36G/1TB,1,3.3936843534182887e-06
iPhone 15,Case,iPhone 14 Plus Silicone Case with MagSafe - Canary Yellow,1,3.3936843534182887e-06
iPhone 15,Watch Band,Gripp 41mm REVERSER watch strap - Grey/Black,14,4.751158094785604e-05
iPhone 15,Other,Belkin GLASS EZ TRAY APPLE  13 MINI TEMPERED GLASS AM,2,6.787368706836577e-06
iPhone 15,Case,Pulse CRYSTAL Case with Metal Camera Stand for iPhone 16-White,18,6.10863183615292e-05
iPhone 15,Case,Apple Watch Series 9 GPS   Cellular 41mm Starlight Aluminium Case with Starlight Sport Band - S/M,3,1.0181053060254866e-05
iPhone 15,Case,Gripp Melon Case for Apple iPad Pro 13  2024    Grey Black,1,3.3936843534182887e-06
iPhone 15,Other,PG MSC-ALUM-RADIAL OLIVE-SAGT SAGT,5,1.6968421767091444e-05
iPhone 15,Case,Gripp Melon Case for Apple iPad Air 11  2024  - Dark Blue,1,3.3936843534182887e-06
iPhone 15,Case,Pulse Newton Magsafe Case for iPhone 15 Pro Max-Black,7,2.375579047392802e-05
iPhone 15,Case,Tekne Super crystal magsafe case for iPhone 15-Black,4,1.3574737413673155e-05
iPhone 15,Other,Valenta Card Wallet Stand MagSafe Black,3,1.0181053060254866e-05
iPhone 15,Watch Band,45mm White Sport Band,1,3.3936843534182887e-06
iPhone 15,Other,Belkin PAD 10W NO-PSU BLACK,4,1.3574737413673155e-05
iPhone 15,Case,Gripp Rubon Magsafe Case for Apple iPhone 15 (6.1) - Sierra Blue,14,4.751158094785604e-05
iPhone 15,Other,PG MSC-CARBONITE WEAVE-BK BK,8,2.714947482734631e-05
iPhone 15,Watch Band,Pulse magnetic silicon Apple watch band  BLACK RED ,20,6.787368706836578e-05
iPhone 15,Case,Gripp Clear Case for Apple iPhone 13 (6.1) - Transparent,22,7.466105577520235e-05
iPhone 15,Case,Gripp Bolt Case for Apple iPhone 14 PRO Max (6.7) - Black,6,2.036210612050973e-05
iPhone 15,Charger/Adapter,MBA 15  M3 - 16 GB RAM 512GB  70W adapter- Space Grey,1,3.3936843534182887e-06
iPhone 15,Case,Apple Watch SE GPS   Cellular 40mm Midnight Aluminium Case with Midnight Sport Band - S/M,7,2.375579047392802e-05
iPhone 15,Other,Valenta Cardprotector Aluminium Magsafe Grey,1,3.3936843534182887e-06
iPhone 15,Case,Gripp Slim Fit Magsafe Case for Apple  iPhone 15 Max  6.7  - Black,1,3.3936843534182887e-06
iPhone 15,Cable,Lightning to USB Cable (1m),50,0.00016968421767091444
iPhone 15,Charger/Adapter,PowerupÂ World Travel AdapterÂ With 2 USB & 1 Type-C Port Wall Charger - Silver,15,5.090526530127433e-05
iPhone 15,Charger/Adapter,Powerup Type-C Quick Car Charger - Black,6,2.036210612050973e-05
iPhone 15,Watch Band,Gripp 42/44/45mm REVERSER watch strap - Green/Blue,13,4.411789659443775e-05
iPhone 15,Case,iPhone 14 Pro Silicone Case with MagSafe - Succulent,6,2.036210612050973e-05
iPhone 15,Watch Band,Gripp 45/49mm SOLO watch strap - Grey,13,4.411789659443775e-05
iPhone 15,Case,Pulse Clear Magsafe Case for iPhone 15 Pro Max-Clear,6,2.036210612050973e-05
iPhone 15,Case,Gripp Compaq Macbook Air Hardshel case 13.6 (M2 2022) - Black,6,2.036210612050973e-05
iPhone 15,Case,AT Maxsix Pro Leather Case For AirPods Pro 2 - 79310-Blue,6,2.036210612050973e-05
iPhone 15,Watch Band,Gripp 38/40mm stainless steel watch strap - Black,31,0.00010520421495596694
iPhone 15,Case,Apple Watch SE GPS 40mm Starlight Aluminium Case with Starlight Sport Band - M/L,7,2.375579047392802e-05
iPhone 15,Watch Band,Gripp 38/40mm stainless steel watch strap - Silver,18,6.10863183615292e-05
iPhone 15,Other,ALOGIC USB-C Fusion ALPHA 5-in-1 Hub V2,7,2.375579047392802e-05
iPhone 15,Case,iPhone 14 Leather Case with MagSafe - Forest Green,7,2.375579047392802e-05
iPhone 15,Case,Gripp Melon Case for Apple iPad Pro 11 2022 - Yellow,6,2.036210612050973e-05
iPhone 15,Watch Band,Gripp 45/49mm GLEN watch strap - Blue,6,2.036210612050973e-05
iPhone 15,Other,Belkin GLASS SF APPLE  13/13 PRO TEMPERED GLASS AM TCP,12,4.072421224101946e-05
iPhone 15,Other,Gripp LUXURY Premium Leather Laptop Sleeve for 14 - Yellow,7,2.375579047392802e-05
iPhone 15,Case,Pulse tire Magsafe case for iPhone 14-Black,12,4.072421224101946e-05
iPhone 15,Other,Apple TV 4K WiFi   Ethernet with 128GB storage,26,8.82357931888755e-05
iPhone 15,Other,EarPods with 3.5mm Headphone Plug,52,0.000176471586377751
iPhone 15,Charger/Adapter,ALOGIC USB-C Dock Wave - ALL-IN-ONE / USB-C Hub with Power Delivery  Power Bank & Wireless Charger,6,2.036210612050973e-05
iPhone 15,Case,Gripp Melon Case for Apple iPad Pro 11 2022 - Grey/Black,12,4.072421224101946e-05
iPhone 15,Charger/Adapter,Powerup Dual Type-C 30W PD + USB QC 3.0 Wall Charger - White,6,2.036210612050973e-05
iPhone 15,Watch Band,Gripp 45/49mm GLEN watch strap - Purple,6,2.036210612050973e-05
iPhone 15,Watch Band,Gripp 42/44/45mm REVERSER watch strap - Camel/Blac,19,6.448000271494748e-05
iPhone 15,Other,Tucano Smilza Slim Bag-Black,14,4.751158094785604e-05
iPhone 15,Case,Gripp HERITAGE XTREME Magsafe Case for Apple iPhone 15 Pro(6.1) - Camel,12,4.072421224101946e-05
iPhone 15,Watch Band,Gripp 45/49mm SOLO watch strap - Brown,11,3.7330527887601175e-05
iPhone 15,Case,Gripp STYLEUS Case for Apple iPad Pro 11 2021 - Sky Blue,7,2.375579047392802e-05
iPhone 15,Case,Gripp EVO MagSafe Case for Apple iPhone 14 Max  6.7  - Dark Blue  Blue Back ,12,4.072421224101946e-05
iPhone 15,Watch Band,Gripp 42/44mm stainless steel Metal watch strap - Rose Gold,13,4.411789659443775e-05
iPhone 15,Case,Gripp Rubon MagSafe Case for Apple iPhone 15 Pro (6.1) - Sierra Blue,6,2.036210612050973e-05
iPhone 15,Apple Pencil,Apple Pencil Tips - 4 pack,24,8.144842448203893e-05
iPhone 15,Other,SANDISK 16GB MICRO SD ULTRA 98MB/S  A1 HIGH SPEED CLASS 10,6,2.036210612050973e-05
iPhone 15,Other,Gripp LUXURY Premium Leather Laptop Sleeve for 14 - Black,12,4.072421224101946e-05
iPhone 15,Watch Band,Gripp 41mm MALLEABLE watch strap - Black,6,2.036210612050973e-05
iPhone 15,Watch Band,Gripp 42/44/45mm MALLEABLE watch strap - Silver,6,2.036210612050973e-05
iPhone 15,Case,Gripp Clear MagSafe Case for Apple iPhone 14 (6.1) with White Ring - Clear,8,2.714947482734631e-05
iPhone 15,Case,Gripp Combat Case for Apple iPhone 15 (6.1) - Clear,13,4.411789659443775e-05
iPhone 15,Case,Gripp CLARION Magsafe Case for Apple iPhone 14 Pro (6.1) - Purple,10,3.393684353418289e-05
iPhone 15,Case,Gripp Bolt Case for Apple iPhone 14 Pro (6.1) - Black,6,2.036210612050973e-05
iPhone 15,Charger/Adapter,Apple 12W USB Power Adapter,6,2.036210612050973e-05
iPhone 15,Other,GrippÂ MagSafeÂ CardÂ HolderÂ With Stand- Purple,6,2.036210612050973e-05
iPhone 15,Case,Gripp Clear MagSafe Case for Apple iPhone 14 Pro (6.1) with White Ring - Clear,12,4.072421224101946e-05
iPhone 15,Case,Gripp NEO Case for Apple iPhone 14 Pro Max (6.7) - Purple,7,2.375579047392802e-05
iPhone 15,Charger/Adapter,Apple MJ1M2ZM/A USB-C to USB Adapter/PARTID 10795,20,6.787368706836578e-05
iPhone 15,Watch Band,AT Smoothie Mag Magnetic Band For IWatch 49/45/41MM -79280-Gray/Blue,6,2.036210612050973e-05
iPhone 15,Watch Band,Gripp 45/49mm Dual REVERSER watch strap - Grey/Orange,7,2.375579047392802e-05
iPhone 15,Charger/Adapter,70W USB-C Power Adapter,65,0.00022058948297218876
iPhone 15,Charger/Adapter,AppleMagSafe2PowerAdapter-45W(MacBookAir),6,2.036210612050973e-05
iPhone 15,Case,Gripp Clear Case for Apple iPhone 14 Pro (6.1) - Transparent,6,2.036210612050973e-05
iPhone 15,Case,Gripp Airpods Pro 2 Case + Strap + Keyring Hook - Charcoal,14,4.751158094785604e-05
iPhone 15,Case,HYPHEN DURO MagSafe Drop Case - iPhone 15 Pro - 6.1 10ft Drop-Tested Case,6,2.036210612050973e-05
iPhone 15,Case,Gripp Rubon Case for Apple iPhone 14 PRO Max (6.7) with MagSafe - Beige,6,2.036210612050973e-05
iPhone 15,Case,Apple Watch Series 9 GPS 41mm Silver Aluminium Case with Storm Blue Sport Band - M/L,6,2.036210612050973e-05
iPhone 15,Case,Gripp Ultra Case for Apple iPad 10.9 (10th Generation) 2022 - Black,11,3.7330527887601175e-05
iPhone 15,Case,IPHONE 15 PLUS FINEWOVEN CASE MULBRY,6,2.036210612050973e-05
iPhone 15,Other,Tucano Off Road Sleeve 13/14,12,4.072421224101946e-05
iPhone 15,Case,Pulse THOR Leather case for iPhone 15 Pro Max-Black,7,2.375579047392802e-05
iPhone 15,Case,Panzer HardCase MagSafe Compatible iP 2022 6.7 Pro Max HardCase Clear + MagSafe,6,2.036210612050973e-05
iPhone 15,Case,RIVACASE 5120 black Laptop bag 13.3 / 12,6,2.036210612050973e-05
iPhone 15,Other,Beats Studio Buds True Wireless Noise Cancelling Earphones Black,12,4.072421224101946e-05
iPhone 15,Case,Gripp Ultra Case for Apple iPad Pro 12.9 2022   Grey,6,2.036210612050973e-05
iPhone 15,Cable,ALOGIC Ultra Fast + USB-C to Lightning 1m Cable Space Grey,8,2.714947482734631e-05
iPhone 15,Other,Tucano Sandy Sleeve 13/14,9,3.05431591807646e-05
iPhone 15,Case,Pulse TANK Gradient Magsafe case for iPhone 15 Pro-Blue,16,5.429894965469262e-05
iPhone 15,Watch Band,Gripp 45/49mm Dual REVERSER watch strap - Black/Yellow,6,2.036210612050973e-05
iPhone 15,Watch Band,Gripp 45/49mm SOLO watch strap - Coastal Ash,7,2.375579047392802e-05
iPhone 15,Watch Band,Gripp 42/44/45mm REVERSER watch strap - Wine Red/Red,6,2.036210612050973e-05
iPhone 15,Case,Gripp Bolt Case for Apple iPhone 13 (6.1) - Black,26,8.82357931888755e-05
iPhone 15,Case,Gripp NEO MagSafe Case for Apple iPhone 13 6.1 - Smoke,7,2.375579047392802e-05
iPhone 15,Case,Gripp Clear MagSafe Case for Apple iPhone 14 PRO Max (6.7) with Purple Ring - Clear,6,2.036210612050973e-05
iPhone 15,Watch Band,Gripp 42/44/45mm MALLEABLE watch strap - Black,11,3.7330527887601175e-05
iPhone 15,Case,Gripp Ultra Case for Apple iPad Pro 11  2024    Black,7,2.375579047392802e-05
iPhone 15,Case,Gripp Ultra Case for Apple iPad Air 11  2024    Black,10,3.393684353418289e-05
iPhone 15,Watch Band,Gripp 40/42/44mm stainless steel watch strap - Silver,8,2.714947482734631e-05
iPhone 15,Other,SanDisk Extreme Portable SSD 1050MB s R 1TB Monterey color IP 65 resistance and 3 meter drop protection,14,4.751158094785604e-05
iPhone 15,Other,tomtoc Laptop Shoulder Bag 15.6 Navy Blue,13,4.411789659443775e-05
iPhone 15,Other,HYPHEN Sling Bag 203- Black,6,2.036210612050973e-05
iPhone 15,Case,iPhone 14 Leather Case with MagSafe - Orange,6,2.036210612050973e-05
iPhone 15,Other,Apple HomePod mini - Blue,8,2.714947482734631e-05
iPhone 15,Case,Gripp NEO MagSafe Case for Apple iPhone 15 Pro Max (6.7) - Smoke,6,2.036210612050973e-05
iPhone 15,Charger/Adapter,USB-C to Apple Pencil Adapter,6,2.036210612050973e-05
iPhone 15,Other,HomePod mini - Space Grey,10,3.393684353418289e-05
iPhone 15,Cable,USB-C to Lightning Cable (2m),5,1.6968421767091444e-05
iPhone 15,Other,Valenta Cardprotector Aluminium with Airtag holder Black,5,1.6968421767091444e-05
iPhone 15,Case,Gripp Ultra Case for Apple iPad 10.9 (10th Generation) 2022 - Grey,7,2.375579047392802e-05
iPhone 15,Case,tomtoc Hard Shell Case 11 Grey,15,5.090526530127433e-05
iPhone 15,Case,Inspire-B02 iPad Pro Tri-Mode Case 11 inch,5,1.6968421767091444e-05
iPhone 15,Case,Gripp Terra Case for Apple iPad Pro 11/iPad Air 10.9 - Blue,5,1.6968421767091444e-05
iPhone 15,Case,HYPHEN LUCD Magsafe Case Case - iPhone 15 Pro Max - 6.7,5,1.6968421767091444e-05
iPhone 15,Case,Gripp Clear Case for Apple iPhone 14 (6.1) - Transparent,14,4.751158094785604e-05
iPhone 15,Other,Headphone sennheiser CX200 TW1 Black,5,1.6968421767091444e-05
iPhone 15,Case,Gripp Rubon Case for Apple iPhone 14 (6.1) with MagSafe - Sierra Blue,7,2.375579047392802e-05
iPhone 15,Charger/Adapter,Apple 12W USB Power Adapter   ,8,2.714947482734631e-05
iPhone 15,Other,BuddyPhones Explore Plus Foldable wth Mic   Grey Matt,5,1.6968421767091444e-05
iPhone 15,Watch Band,Gripp 42/44mm stainless steel Metal watch strap - Gold,6,2.036210612050973e-05
iPhone 15,Case,Gripp Defender Case for Apple iPhone 13 (6.1) - Blue,5,1.6968421767091444e-05
iPhone 15,Watch Band,Pulse magnetic silicon Apple watch band  CLOULD GRAY DEEP ,11,3.7330527887601175e-05
iPhone 15,Watch Band,Pulse magnetic silicon Apple watch band  BLUE DARK BLUE ,11,3.7330527887601175e-05
iPhone 15,Case,Gripp Clear MagSafe Case for Apple iPhone 14 Max (6.7) with Black Ring - Clear,6,2.036210612050973e-05
iPhone 15,Case,Gripp Ultra Case for Apple iPad Pro 13  2024    Black,10,3.393684353418289e-05
iPhone 15,Watch Band,45mm Storm Blue Sport Band   M L,5,1.6968421767091444e-05
iPhone 15,Case,iPhone 14 Plus Silicone Case with MagSafe - Succulent,5,1.6968421767091444e-05
iPhone 15,Case,Pulse HORNOR Case for iPhone 15 Pro-Blue,8,2.714947482734631e-05
iPhone 15,Charger/Adapter,ALOGIC USB-C Laptop/Macbook Wall Charger 60W with Power Delivery,5,1.6968421767091444e-05
iPhone 15,Watch Band,Gripp 45/49mm SOLO watch strap - Black,6,2.036210612050973e-05
iPhone 15,Watch Band,Gripp 45/49mm BRUT watch strap - Blue/Grey,11,3.7330527887601175e-05
iPhone 15,Other,AirPods Pro  2nd generation  Ear Tips - 2 sets  Large ,13,4.411789659443775e-05
iPhone 15,Case,Pulse Newton Magsafe Case for iPhone 15 Pro Max-Blue,8,2.714947482734631e-05
iPhone 15,Charger/Adapter,140W USB-C Power Adapter,6,2.036210612050973e-05
iPhone 15,Other,Gripp Compaq Hardshel for Apple Macbook Pro 14 M1 -2021 - Black,5,1.6968421767091444e-05
iPhone 15,Watch Band,AT Titan Sports Strap for Apple Watch 49mm-77668-Purple,5,1.6968421767091444e-05
iPhone 15,Other,UAG-IPH 15 PRO CIVILIAN MAGSAFE-09276-MALLARD,5,1.6968421767091444e-05
iPhone 15,Case,RIVACASE 5123 blue MacBook 13 sleeve / 12,10,3.393684353418289e-05
iPhone 15,Case,Gripp CLARION Case for Apple iPhone 14 Pro (6.1) - Black,6,2.036210612050973e-05
iPhone 15,Case,Gripp Bolt Case for Apple iPhone 14 Max (6.7) with MagSafe - Black,5,1.6968421767091444e-05
iPhone 15,Watch Band,45mm Midnight Sport Band   M L,8,2.714947482734631e-05
iPhone 15,Charger/Adapter,96W USB-C POWER ADAPTER-HIN,14,4.751158094785604e-05
iPhone 15,Case,Pulse Armor Magsafe case for iPhone 15 Pro Max Black,12,4.072421224101946e-05
iPhone 15,Other,Tucano Slimbag Minilux 13 Macbook - Blue,5,1.6968421767091444e-05
iPhone 15,Case,Gripp Rhino Case for Apple iPad 10.2 - Blue,5,1.6968421767091444e-05
iPhone 15,Cable,Beats USB-C to Lightning Woven Cable  1.5 m  - Bolt Black,6,2.036210612050973e-05
iPhone 15,Case,AT Minimal Case For iPhone 15 plus- 81023- Clear,1,3.3936843534182887e-06
iPhone 15,Case,Pulse CRYSTAL Case with Metal Camera Stand for iPhone 16-Grey,2,6.787368706836577e-06
iPhone 15,Case,Tucano UP Elements case for iPad Air 11 M2  2024 -Blue,7,2.375579047392802e-05
iPhone 15,Case,iPhone 13 Silicone Case with MagSafe Nectarine,1,3.3936843534182887e-06
iPhone 15,Other,AirPods Pro  2nd gen  Ear Tips - 2 sets Small,13,4.411789659443775e-05
iPhone 15,Cable,Fuel Box 1.2M Type-C to Lightning Cable - Blk/Red,9,3.05431591807646e-05
iPhone 15,Charger/Adapter,PULSE 3 IN 1 Magsafe charger - Black,1,3.3936843534182887e-06
iPhone 15,Case,IPHONE 15 FINEWOVEN CASE BLUE-ZML,5,1.6968421767091444e-05
iPhone 15,Case,PULSE Aluminium Rugged Magsafe Case for iPhone 16 Pro-Matt Grey Blue,1,3.3936843534182887e-06
iPhone 15,Case,Gripp CLARION MAGSAFE Case for Apple iPhone 15 Pro Max (6.7) - Black,2,6.787368706836577e-06
iPhone 15,Case,Tekne CLEAR Case with Camera stand for iPhone 16-White,3,1.0181053060254866e-05
iPhone 15,Watch Band,41mm Clay Sport Band   M L,1,3.3936843534182887e-06
iPhone 15,Other,GRAVASTAR P9 WDG   SIRIUS PRO TWS EARBUDS GRAY,1,3.3936843534182887e-06
iPhone 15,Cable,Powerup 4IN1 1.5m Cable - Black,14,4.751158094785604e-05
iPhone 15,Charger/Adapter,ANKER Powerport III Nano - 20W PD Adapter,1,3.3936843534182887e-06
iPhone 15,Case,Gripp Bolt Case for Apple iPhone 13 (6.1) with MagSafe - Black,3,1.0181053060254866e-05
iPhone 15,Other,MARSHALL EMBERTON 2 portable bluetooth speaker BLACK/BRASS,1,3.3936843534182887e-06
iPhone 15,Case,iPhone 16e Silicone Case Lake Green,1,3.3936843534182887e-06
iPhone 15,Case,Apple Watch Series 9 GPS   Cellular 41mm Pink Aluminium Case with Light Pink Sport Band - S/M,2,6.787368706836577e-06
iPhone 15,Case,Apple Watch Series 10 GPS   Cellular 42mm Jet Black Aluminium Case with Black Sport Band - S/M,1,3.3936843534182887e-06
iPhone 15,Cable,240W USB-C Charge Cable  2 m ,101,0.00034276211969524713
iPhone 15,Other,Valenta Cardprotector Aluminium Magsafe with money clip Grey,1,3.3936843534182887e-06
iPhone 15,Other,Belkin GLASS EZ TRAY APPLE  13 PRO MAX TEMPERED GLASS AM,11,3.7330527887601175e-05
iPhone 15,Case,NATIVE UNION STOW MACBOOK CASE FABRIC SLATE 13,4,1.3574737413673155e-05
iPhone 15,Case,Pulse SILICON Case for iPhone 16 Pro-Black,1,3.3936843534182887e-06
iPhone 15,Case,PULSE ARMOUR Case for iPhone 16 Pro Max-Dark Blue,1,3.3936843534182887e-06
iPhone 15,Case,Apple Watch Series 10 GPS   Cellular 46mm Silver Aluminium Case with Denim Sport Band - S/M,1,3.3936843534182887e-06
iPhone 15,Case,Pulse CLEAR Case with Camera stand for iPhone 16-White,4,1.3574737413673155e-05
iPhone 15,Other,Tucano Slimbag Minilux 13 Macbook - Acid Green,2,6.787368706836577e-06
iPhone 15,Case,Gripp Rubon Case for Apple iPhone 14 (6.1) with MagSafe - Black,6,2.036210612050973e-05
iPhone 15,Charger/Adapter,CHOETECH Magsafe Charger - White,7,2.375579047392802e-05
iPhone 15,Case,Gripp Elite case + Keyring Hook for Airpods Pro 2 - Blue,1,3.3936843534182887e-06
iPhone 15,Watch Band,45mm Storm Blue Sport Band - S/M,1,3.3936843534182887e-06
iPhone 15,Other,UAG-IPH 15 PATHFINDER MAGSAFE-09696-OLIVE DRAB,5,1.6968421767091444e-05
iPhone 15,Case,Pulse Super Crystal Magsafe case for iPhone 14,10,3.393684353418289e-05
iPhone 15,Case,iPhone 14 Plus Silicone Case with MagSafe - Chalk Pink,7,2.375579047392802e-05
iPhone 15,Other,13 inch MBA /M1 chip ;8-7/8GB/256gb PART ID:10075,5,1.6968421767091444e-05
iPhone 15,Case,Tekne CLEAR Case with Camera stand for iPhone 16 Pro-Black,1,3.3936843534182887e-06
iPhone 15,Case,Gripp Ultra Case for Apple iPad Air 11  2024  - Light Green,1,3.3936843534182887e-06
iPhone 15,Case,Apple Watch Series 9 GPS   Cellular 45mm Midnight Aluminium Case with Midnight Sport Band - M/L,7,2.375579047392802e-05
iPhone 15,Case,Gripp STYLEUS Case for Apple iPad Air 10.9 Black,10,3.393684353418289e-05
iPhone 15,Other,Belkin-6-OUTLET SURGE PROTECTOR  2 METER CORD,13,4.411789659443775e-05
iPhone 15,Case,AT Minimal Magsafe Case For iPhone 15 Plus-81061-Clear,2,6.787368706836577e-06
iPhone 15,Case,TEKNE Shockproof vegan leather case with stand function for iPad 10th Gen 10.9 -Black,4,1.3574737413673155e-05
iPhone 15,Case,Gripp Melon Case for Apple iPad 10.9 10th Generation  2022   Yellow,1,3.3936843534182887e-06
iPhone 15,Case,Gripp Armor Case for Apple iPad Air 10.9 - Black,1,3.3936843534182887e-06
iPhone 15,Other,Hs Tap Straw 710ml Black,1,3.3936843534182887e-06
iPhone 15,Watch Band,AT Smoothie Mag Magnetic Band For IWatch 49/45/41MM-79273- Black/Orange,1,3.3936843534182887e-06
iPhone 15,Case,Tekne Matt Magsafe Case for iPhone 16 Plus-Black,8,2.714947482734631e-05
iPhone 15,Case,PanzerGlass iPhone 2023 6.1 Pro - HardCase MagSafe with D3OÂ®,2,6.787368706836577e-06
iPhone 15,Case,Gripp STYLEUS Case for Apple iPad Air 10.9 Sky Blue,2,6.787368706836577e-06
iPhone 15,Cable,Belkin USB-A TO MICRO USB/LTG/USB-C 4 CHRG/SYNC CABLE,1,3.3936843534182887e-06
iPhone 15,Case,PULSE Matt Magsafe Case for iPhone 16-Blue,1,3.3936843534182887e-06
iPhone 15,Charger/Adapter,Powerup MagSafe Car Mount Charger - Black,2,6.787368706836577e-06
iPhone 15,Case,Gripp STELLAR MagSafe Case for Apple iPhone 16 Pro  6.3  - Black Matte,7,2.375579047392802e-05
iPhone 15,Other,Tucano Smilza Slim Bag-Blue,15,5.090526530127433e-05
iPhone 15,Mouse/Trackpad,Apple Magic Mouse 2 - Silver,8,2.714947482734631e-05
iPhone 15,Case,Pulse LIQUID silicon case for iPhone 15 Pro-Black,4,1.3574737413673155e-05
iPhone 15,Case,Gripp STYLEUS Case for Apple iPad Air 11  2024    Black,2,6.787368706836577e-06
iPhone 15,Case,IPHONE 15 PLUS SI CASE WINTER BLUE-ZML,1,3.3936843534182887e-06
iPhone 15,Case,PULSE Aluminium Rugged Magsafe Case for iPhone 16-Matt Grey Blue,2,6.787368706836577e-06
iPhone 15,Case,IPHONE 15 SI CASE GUAVA-ZML,4,1.3574737413673155e-05
iPhone 15,Other,Tucano Gommo Sleeve Laptops upto 15.6   Macbooks upto 16 -Yellow,2,6.787368706836577e-06
iPhone 15,Case,Gripp Melon Case for Apple iPad Pro 11  2024  - Dark Blue,1,3.3936843534182887e-06
iPhone 15,Other,Pulse 30W 10 000mAH Powerbank with TFT Display,22,7.466105577520235e-05
iPhone 15,Case,Gripp Slim Fit Magsafe Case for Apple iPhone 16 Pro Max  6.9  - Black,7,2.375579047392802e-05
iPhone 15,Case,iPhone 16 Pro Max Clear Case with MagSafe,28,9.502316189571207e-05
iPhone 15,Watch Band,TOTEM Apple Watch Active band Lunar Gray - 45mm,1,3.3936843534182887e-06
iPhone 15,Case,TEKNE Shockproof vegan leather case with stand function for iPad 10th Gen 10.9 -Blue,7,2.375579047392802e-05
iPhone 15,Case,Tekne CLEAR Case with Camera stand for iPhone 16 Plus-Grey,1,3.3936843534182887e-06
iPhone 15,Other,TEKNE macbook essential Kit for 13-inch MacBook Air with  M2 chip - Midnight,1,3.3936843534182887e-06
iPhone 15,Case,iPhone 16 Pro Silicone Case with MagSafe - Ultramarine,2,6.787368706836577e-06
iPhone 15,Case,TEKNE Shockproof vegan leather case with stand function for iPad Pro 11  M4 -Blue,1,3.3936843534182887e-06
iPhone 15,Case,CARE by PanzerGlass - Case White MagSafe iPhone 2024  6.1,7,2.375579047392802e-05
iPhone 15,Mouse/Trackpad,Magic Mouse Black -  USB-C ,7,2.375579047392802e-05
